amazon ID,Title,platform,ebay,amazon_search,Minimum Price,amazon_individual_id
B00001ZUKM,Yars Revenge      ,Game Boy Color,,,0,amazon_individual_id
B000035XLK,Fatal Fury - Sega Genesis      ,Sega Genesis,,,0,amazon_individual_id
B00022FI3A,Famicom Mini CLU CLU Land Japan Game Boy Advance      ,Game Boy Advance,,,0,amazon_individual_id
B00022FI3K,Famicom Mini Series Vol.16: Dig Dug      ,Game Boy Advance,,,0,amazon_individual_id
B00022FIR6,Ghouls &#39;N Ghosts(makaimura) Famicom Mini (Nintendo Game Boy Advance) Japan Import      ,Game Boy Advance,,,0,amazon_individual_id
B000B82SSI,The Ultimate Stuntman      ,Nintendo NES,,,0,amazon_individual_id
B00006C28R,Kelly Slater&#39;s Pro Surfer - GameCube      ,GameCube,,,0,amazon_individual_id
B00005BJ9A,Earthworm Jim - Game Boy Advance      ,Game Boy Advance,,,0,amazon_individual_id
B00005MP14,Ecks vs. Sever      ,Game Boy Advance,,,0,amazon_individual_id
B000021Y3G,720 Skateboarding      ,Game Boy,,,0,amazon_individual_id
B002TQ3ZXW,Desert Demolition: Sega Genesis,#N/A,,,0,amazon_individual_id
B002XYC3TW,Final Orbit      ,DOS,,,0,amazon_individual_id
B00004SVU8,Roundball: 2 on 2 Challenge - Nintendo NES      ,Nintendo NES,,,0,amazon_individual_id
B001G4A76Q,"NAVCOM 6: The Persian Gulf Defense (PC, DOS, 3.5&#34; Disk)      ",DOS,,,0,amazon_individual_id
B001G7P1HI,The Dagger of Amon Ra      ,DOS,,,0,amazon_individual_id
B000035XNH,Rampart - Sega Genesis      ,Sega Genesis,,,0,amazon_individual_id
B00007KWJ0,Moto GP3 [Japan Import]      ,PlayStation2,,,0,amazon_individual_id
B00007L128,Jazz Jackrabbit - Game Boy Advance      ,Game Boy Advance,,,0,amazon_individual_id
B00019AZAK,Mortal Kombat Deception - Xbox      ,Xbox,,,0,amazon_individual_id
B00005CBP0,College Slam (Sega Genesis)      ,Sega Genesis,,,0,amazon_individual_id
B00006C28O,NHL Hitz 20-03 - GameCube      ,GameCube,,,0,amazon_individual_id
B003S1M4W0,Test Pilot      ,Commodore 64,,,0,amazon_individual_id
B003TJ0SLA,Lazarian      ,Commodore 64,,,0,amazon_individual_id
B0040Q,Megami Tensei Gaiden: Last Bible (Japanese Import Video Game)      ,#N/A,,,0,amazon_individual_id
B0045FXVRA,Space Shuttle      ,Atari 2600,,,0,amazon_individual_id
B004BTB9BK,Their Finest Hour: The Battle of Britain      ,DOS,,,0,amazon_individual_id
B00006F2BD,Disney Sports Football - PC      ,Game Boy Advance,,,0,amazon_individual_id
B0002HDS6O,"FIFA Soccer, 2005      ",Game Boy Advance,,,0,amazon_individual_id
B00001QER3,MTV Music Generator      ,PlayStation,,,0,amazon_individual_id
B000035XHW,Ariel: The Little Mermaid - Sega Genesis      ,Sega Genesis,,,0,amazon_individual_id
B000035XI8,Beauty and the Beast: Belle&#39;s Quest      ,Sega Genesis,,,0,amazon_individual_id
B000035XID,Bonanza Brothers - Sega Genesis      ,Sega Genesis,,,0,amazon_individual_id
B000035XIM,Chuck Rock - Sega Genesis      ,Sega Genesis,,,0,amazon_individual_id
B00002SVOP,Galaxy Force II - Sega Genesis      ,Sega Genesis,,,0,amazon_individual_id
B002968XQQ,F-1 Race      ,Game Boy,,,0,amazon_individual_id
B002A4HE1M,Qix      ,#N/A,,,0,amazon_individual_id
B00002SVD0,Casper      ,Game Boy,,,0,amazon_individual_id
B000069U41,Bomberman World [Japan Import]      ,PlayStation,,,0,amazon_individual_id
B00026RFIC,Duel Masters - PlayStation 2      ,PlayStation2,,,0,amazon_individual_id
B00029QQNY,Shadow Hearts: Covenant      ,PlayStation2,,,0,amazon_individual_id
B001R9RLBE,Space Harrier      ,Commodore 64,,,0,amazon_individual_id
B002F55ZSK,Duke Nukem II      ,#N/A,,,0,amazon_individual_id
B00005BJ9H,Ready 2 Rumble Boxing: Round 2      ,Game Boy Advance,,,0,amazon_individual_id
B00082ZQZY,The Warriors      ,Xbox,,,0,amazon_individual_id
B000GABDFU,Bionicle Heroes      ,Game Boy Advance,,,0,amazon_individual_id
B000GB75DI,Rayman Raving Rabbids - Game Boy Advance      ,Game Boy Advance,,,0,amazon_individual_id
B000GBMGLY,Elevator Action      ,Nintendo NES,,,0,amazon_individual_id
B000GCA688,Snap! Indoor Kart Racing      ,"Windows XP,  Windows 98,  Windows Me",,,0,amazon_individual_id
B0000CBGJT,I-Ninja      ,"Windows XP,  Windows 98,  Windows Me,  Windows 2000",,,0,amazon_individual_id
B00005MO5H,SpongeBob SquarePants: SuperSponge      ,Game Boy Advance,,,0,amazon_individual_id
B007UT82NG,Pac-Man from Atarisoft for Apple II      ,#N/A,,,0,amazon_individual_id
B0088HWZS2,Destination Software 103072 Compilation Asteroid- Pong-      ,Game Boy Advance,,,0,amazon_individual_id
B00BL7B6OA,Doom (Atari Jaguar)      ,#N/A,,,0,amazon_individual_id
B00BZ9LDWO,Grand Theft Auto IV      ,PlayStation 3,,,0,amazon_individual_id
B00005B70N,Toki Tori      ,Game Boy Color,,,0,amazon_individual_id
B000BXFASS,Strawberry Shortcake: Sweet Dreams Game - PlayStation 2      ,PlayStation2,,,0,amazon_individual_id
B0007O38QW,Gauntlet and Rampart Dual Pack      ,Game Boy Advance,,,0,amazon_individual_id
B00002STOX,Super Puzzle Fighter II Turbo      ,PlayStation,,,0,amazon_individual_id
B00005LLT6,Tweety and the Magic Gems      ,Game Boy Advance,,,0,amazon_individual_id
B00000IXFU,Top Gear Pocket / Game      ,Game Boy Color,,,0,amazon_individual_id
B00008XL09,NFL Blitz Pro      ,"Windows XP,  Windows 98,  Windows Me,  Windows 2000",,,0,amazon_individual_id
B00000DMAB,Flight Simulator 98 (w/ World of Flight Bonus Disc)      ,"Windows 98,  Windows 2000,  Windows Me,  Windows 95,  Windows NT",,,0,amazon_individual_id
B00000DMAC,Grand Theft Auto - PC      ,DOS,,,0,amazon_individual_id
B00002SW2R,Samurai Shodown - Sega Genesis      ,Sega Genesis,,,0,amazon_individual_id
B000CRSBMA,FIFA Street 2 - Xbox      ,Xbox,,,0,amazon_individual_id
B000CRSBMK,FIFA Street 2 - Gamecube      ,GameCube,,,0,amazon_individual_id
B000092W8Q,Star Trek Shattered Universe - Xbox      ,Xbox,,,0,amazon_individual_id
B000OJBZCY,Popeye 2      ,Game Boy,,,0,amazon_individual_id
B000TGB4R8,Crash of the Titans - Nintendo Wii      ,Nintendo Wii,,,0,amazon_individual_id
B000035XH6,Super Hunchback      ,Game Boy,,,0,amazon_individual_id
B000035XH8,Ishido: Way of the Stones      ,Game Boy,,,0,amazon_individual_id
B000035YC1,Muppets      ,Game Boy Color,,,0,amazon_individual_id
B00005NH6B,Batman Vengeance      ,PlayStation2,,,0,amazon_individual_id
B00006IKCM,A Sound of Thunder      ,Game Boy Advance,,,0,amazon_individual_id
B00007EMB1,Jr. Pac-Man      ,Atari 2600,,,0,amazon_individual_id
B00007EMB3,Highlander The Last of The Macleods      ,Atari Jaguar,,,0,amazon_individual_id
B0002ML6Z4,Civilization III (Jewel Case) - PC      ,"Windows XP,  Windows 98,  Windows Me",,,0,amazon_individual_id
B000BL0WFQ,Final Fight X: Streetwise      ,Xbox,,,0,amazon_individual_id
B002KIC9SQ,SHAUN PALMER - GBA      ,Game Boy Advance,,,0,amazon_individual_id
B000WG9MMY,Frogger      ,#N/A,,,0,amazon_individual_id
B000059S6A,Age of Sail - PC      ,"Windows 98,  Windows 95,  Windows NT",,,0,amazon_individual_id
B00005OVAL,"Wario Land 2,Japanese Game Boy [Japan Import]      ",Game Boy Color,,,0,amazon_individual_id
B00005OVBH,"Wario Land 3,Japanese Game Boy Color [Japan Import]      ",Game Boy Color,,,0,amazon_individual_id
B00005OVDA,Wario Land: Super Mario Land 3 -  Game Boy [Japan Import]      ,Game Boy,,,0,amazon_individual_id
B00006IKBK,WWE Road to WrestleMania X8      ,Game Boy Advance,,,0,amazon_individual_id
B0009XH4DE,Pro Evolution Soccer 5 (PS2)      ,PlayStation2,,,0,amazon_individual_id
B00006JZE0,The Amazing Sea Monkey      ,PlayStation,,,0,amazon_individual_id
B00006LELB,The Legend of Zelda: A Link to the Past (Includes Four Swords Adventure)      ,Game Boy Advance,,,0,amazon_individual_id
B00006LELG,Zapper: One Wicked Cricket!      ,"Windows XP,  Windows 98,  Windows 2000,  Windows Me",,,0,amazon_individual_id
B00006LELJ,Tennis-e      ,Not Machine Specific,,,0,amazon_individual_id
B00006LELK,E-reader Excitebike [Game Boy Advance]      ,"Windows XP,  Windows 98,  Windows Me,  Windows 2000",,,0,amazon_individual_id
B00006LELM,E-reader Pinball - Game Boy Advance      ,Game Boy Advance,,,0,amazon_individual_id
B00006LELN,Balloon Fight-e      ,Game Boy Advance,,,0,amazon_individual_id
B00002ST63,Turok 2: Seeds of Evil      ,Game Boy Color,,,0,amazon_individual_id
B0000E333G,XS Junior League Soccer (PlayStation)      ,PlayStation,,,0,amazon_individual_id
B00004SVMN,Alien 3 - Nintendo NES      ,Nintendo NES,,,0,amazon_individual_id
B00006N5SC,Zapper - Game Boy Advance      ,Game Boy Advance,,,0,amazon_individual_id
B000066JRL,Earthworm Jim 2      ,Game Boy Advance,,,0,amazon_individual_id
B000066RK8,Dual Blades      ,"Windows XP,  Windows 98,  Windows Me,  Windows 2000",,,0,amazon_individual_id
B000066RKB,Sabrina the Teenage Witch      ,Game Boy Advance,,,0,amazon_individual_id
B000CDUFAU,Pocahontas      ,Sega Genesis,,,0,amazon_individual_id
B00009YEJK,Double Dragon Advance - Game Boy Advance      ,Game Boy Advance,,,0,amazon_individual_id
B00004U5IG,The Little Mermaid II: Pinball Frenzy      ,Game Boy Color,,,0,amazon_individual_id
B0007TLA9O,Amok      ,"DOS,  Windows 95",,,0,amazon_individual_id
B00002ST78,Pitfall  The Mayan Adventure      ,Sega Genesis,,,0,amazon_individual_id
B00006IJVN,Bionicle: Matoran Adventures - Game Boy Advance      ,Game Boy Advance,,,0,amazon_individual_id
B00006IKB4,Monster Rancher Advance 2      ,Game Boy Advance,,,0,amazon_individual_id
B004YG3MHY,Warcraft II: Tides of Darkness      ,"DOS,  Windows 3.1,  Windows 95",,,0,amazon_individual_id
B00004WFRN,Alone in the Dark 4: The New Nightmare      ,PlayStation,,,0,amazon_individual_id
B00004WFRP,Test Drive 2001      ,Game Boy Color,,,0,amazon_individual_id
B00004WFZQ,Alone in the Dark 4: The New Nightmare      ,Sega Dreamcast,,,0,amazon_individual_id
B000066TS1,Mobile Suit Gundam: Federation vs. Zeon      ,PlayStation2,,,0,amazon_individual_id
B00002ST20,Road Rash      ,Game Boy,,,0,amazon_individual_id
B00006AN1J,Egg Mania &#34;Eggstreme Madness&#34; - PlayStation 2 (Deluxe)      ,PlayStation2,,,0,amazon_individual_id
B000056HJB,Force 21      ,Game Boy Color,,,0,amazon_individual_id
B000056K8G,Road Champs BXS: Stunt Biking      ,Game Boy Color,,,0,amazon_individual_id
B000IWQU68,Worms 3D (PC) (輸入版)      ,Windows XP,,,0,amazon_individual_id
B00004SW1R,Virtual Casino - Sega Saturn      ,Sega Saturn,,,0,amazon_individual_id
B00005QJ01,NHL Hitz 20-02      ,GameCube,,,0,amazon_individual_id
B0000VSH3G,NFL Street - PlayStation 2      ,PlayStation2,,,0,amazon_individual_id
B0000VSH3Q,NFL Street - Xbox      ,Xbox,,,0,amazon_individual_id
B0000VSH40,NFL Street - Gamecube      ,GameCube,,,0,amazon_individual_id
B0000VYJW4,Apocalyptica - PC      ,"Windows XP,  Windows 98,  Windows 2000,  Windows Me",,,0,amazon_individual_id
B0000Y4138,The King of Fighters EX2: Howling Blood      ,Game Boy Advance,,,0,amazon_individual_id
B000JX2D12,Knight Quest      ,Game Boy,,,0,amazon_individual_id
B000JZ4EVW,The Warriors - Sony PSP      ,Sony PSP,,,0,amazon_individual_id
B0002ZCLWS,Sega SuperStars for EyeToy (w/ EyeToy) [Japan Import]      ,PlayStation2,,,0,amazon_individual_id
B0002ZOF5Y,Fur Fighters      ,Windows XP Home Edition,,,0,amazon_individual_id
B0003CIVLU,Backyard Football (Jewel Case)      ,"Mac OS 9 and below,  Windows XP,  Windows 98,  Windows 95",,,0,amazon_individual_id
B00002STXR,Maui Mallard in Cold Shadow      ,Nintendo Super NES,,,0,amazon_individual_id
B00002STXT,Mohawk / Headphone Jack      ,"Nintendo Super NES,  Super Nintendo",,,0,amazon_individual_id
B00002ST3V,Desert Strike: Return to the Gulf      ,Game Boy,,,0,amazon_individual_id
B001BO40LO,Boomers Adventure in ASMIK World      ,Game Boy,,,0,amazon_individual_id
B00005NZUO,M&amp;Ms Blast      ,Game Boy Advance,,,0,amazon_individual_id
B00005MOMJ,Jurassic Park III: Park Builder - Game Boy Advance      ,Game Boy Advance,,,0,amazon_individual_id
B000TC2YD0,Rampage: World Tour      ,#N/A,,,0,amazon_individual_id
B00007KQC3,Megaman &amp; Bass      ,"Windows XP,  Windows 98,  Windows Me,  Windows 2000",,,0,amazon_individual_id
B000H5U5DK,Scurge Hive - Nintendo DS      ,Nintendo DS,,,0,amazon_individual_id
B00008DHLM,Tom Clancy&#39;s Splinter Cell - Game Boy Advance      ,Game Boy Advance,,,0,amazon_individual_id
B000035XAE,Daffy Duck      ,Game Boy,,,0,amazon_individual_id
B00006FMS9,Reign of Fire      ,Game Boy Advance,,,0,amazon_individual_id
B00007B77J,Donkey Kong-e      ,Game Boy Advance,,,0,amazon_individual_id
B00007B77L,Baseball-e      ,Game Boy Advance,,,0,amazon_individual_id
B00007B77M,Mario Bros.-e      ,Game Boy Advance,,,0,amazon_individual_id
B00007B77N,E-Reader Ice Climber      ,Game Boy Advance,,,0,amazon_individual_id
B000035Y57,Breakthru - Nintendo Super NES      ,Nintendo Super NES,,,0,amazon_individual_id
B00006CYB7,Anderson Bruford Wakeman Howe        ,#N/A,,,0,amazon_individual_id
B00008YMZY,Tall: Infinity      ,"Windows XP,  Windows 98,  Windows Me,  Windows 2000",,,0,amazon_individual_id
B00000K1VM,Magical Tetris Challenge      ,Game Boy Color,,,0,amazon_individual_id
B00005NEAJ,Columns Crown - Game Boy Advance      ,Game Boy Advance,,,0,amazon_individual_id
B00004S99V,NASCAR 2000      ,Game Boy Color,,,0,amazon_individual_id
B000GLT7NY,Snoopy Vs. The Red Baron - PC      ,"Windows XP,  Windows 2000",,,0,amazon_individual_id
B000GJ7E8G,Iridion II      ,#N/A,,,0,amazon_individual_id
B0007U8CLC,Star Trek Deep Space Nine: Crossroads of Time      ,Super Nintendo,,,0,amazon_individual_id
B0060JZ622,Q*Bert      ,Atari 5200,,,0,amazon_individual_id
B00005NCBS,JumpStart Dino Adventure      ,Game Boy Color,,,0,amazon_individual_id
B00023B1TE,Leisure Suit Larry: Magna Cum Laude - PC      ,"Windows XP,  Windows 98,  Windows Me,  Windows 95",,,0,amazon_individual_id
B0001CJCDS,Crash Twinsanity - Xbox      ,Xbox,,,0,amazon_individual_id
B0001CJCE2,Spyro: A Hero&#39;s Tail      ,GameCube,,,0,amazon_individual_id
B00009YXI2,Lion King 1 1/2      ,Game Boy Advance,,,0,amazon_individual_id
B00009KO3O,Auto Modellista      ,GameCube,,,0,amazon_individual_id
B0009R1SRI,Blitz The League - PlayStation 2      ,PlayStation2,,,0,amazon_individual_id
B000AY5LA0,The Adventures of Star Saver      ,Game Boy,,,0,amazon_individual_id
B000AY87H4,Atomic Punk      ,Game Boy,,,0,amazon_individual_id
B000M7CX1U,Great Greed      ,Game Boy,,,0,amazon_individual_id
B000M813Y2,Mighty Morphin Power Rangers: The Movie      ,Game Boy,,,0,amazon_individual_id
B00EO77ZCG,Sony Entertainment 103681 Eye Toy- Kinetic with Camera      ,#N/A,,,0,amazon_individual_id
B00HWQE45M,Espn Final Round Golf 2002 - Game Boy Advance      ,Game Boy Advance,,,0,amazon_individual_id
B00HWT62JU,Lego Kindergarten      ,#N/A,,,0,amazon_individual_id
B00T88TO9I,Wolfenstein 3d      ,#N/A,,,0,amazon_individual_id
B082H56VBZ,Q Bert - Nintendo NES (Renewed)      ,Nintendo NES,,,0,amazon_individual_id
B00002STVM,Darius Gaiden - Sega Saturn      ,Sega Saturn,,,0,amazon_individual_id
B000HJTTOM,International Superstar Soccer 2000      ,Game Boy Color,,,0,amazon_individual_id
B000HKGIMM,March Of The Penguins - Game Boy Advance      ,Game Boy Advance,,,0,amazon_individual_id
B00004SW2J,Rampage World Tour - Sega Saturn      ,Sega Saturn,,,0,amazon_individual_id
B00008G8O9,Fugitive Hunter: War on Terror      ,PlayStation2,,,0,amazon_individual_id
B00002ST1Q,Marble Madness      ,Game Boy,,,0,amazon_individual_id
B0002Y67PG,Castlevania: NES Classics      ,Game Boy Advance,,,0,amazon_individual_id
B0002Y67PQ,Dr. Mario      ,Game Boy Advance,,,0,amazon_individual_id
B0007YBO9A,Gabriel Knight: Sins of the Fathers      ,Windows,,,0,amazon_individual_id
B00082ZQWM,Pac Man Pinball      ,Game Boy Advance,,,0,amazon_individual_id
B000ARJXW4,GUN - PC      ,Windows XP,,,0,amazon_individual_id
B000AS213G,Top Gun: Firestorm      ,Game Boy Advance,,,0,amazon_individual_id
B00001ZWQ9,Godzilla: The Series      ,Game Boy,,,0,amazon_individual_id
B00001ZWU9,Pocket Bowling      ,Game Boy Color,,,0,amazon_individual_id
B00002STW7,Hang-On GP      ,Sega Saturn,,,0,amazon_individual_id
B00002STX2,Aero the Acrobat 2 - Nintendo Super NES      ,Nintendo Super NES,,,0,amazon_individual_id
B000035YBE,Worms: Armageddon - Nintendo 64      ,Nintendo 64,,,0,amazon_individual_id
B00005BRLP,Jet Grind Radio      ,Game Boy Advance,,,0,amazon_individual_id
B00126IYP4,Inca      ,#N/A,,,0,amazon_individual_id
B00005LZY8,Reel Fishing Wild      ,Sega Dreamcast,,,0,amazon_individual_id
B00005MDZY,Mario Kart: Super Circuit      ,Game Boy Advance,,,0,amazon_individual_id
B00007B9MZ,Moto Racer      ,Game Boy Advance,,,0,amazon_individual_id
B00000K1WR,Classic Bubble Bobble      ,Game Boy Color,,,0,amazon_individual_id
B00000K1WX,Chase H.Q. Secret Police [Game Boy Color]      ,Game Boy Color,,,0,amazon_individual_id
B00000K1X1,NBA Showtime - Game Boy Color      ,#N/A,,,0,amazon_individual_id
B00000K1X4,Marble Madness      ,Game Boy Color,,,0,amazon_individual_id
B00012QLJQ,MLB 2005 - PlayStation      ,PlayStation,,,0,amazon_individual_id
B00008KUA1,Pirates of the Caribbean: The Curse of the Black Pearl      ,Game Boy Advance,,,0,amazon_individual_id
B00002STU3,Casper      ,Sega Saturn,,,0,amazon_individual_id
B00002STUB,Earthworm Jim 2      ,Sega Saturn,,,0,amazon_individual_id
B00004U49Z,Yogi Bear&#39;s Great Balloon Blast      ,Game Boy Color,,,0,amazon_individual_id
B00004U9HR,Mr. Driller      ,Game Boy Color,,,0,amazon_individual_id
B00008G944,Finding Nemo      ,Game Boy Advance,,,0,amazon_individual_id
B000038ABQ,Road Rash      ,PlayStation,,,0,amazon_individual_id
B000E5GR8A,Game Boy Advance Summon Night - Craft Sword Monogatari - Value Selection Series - Japanese Import      ,Game Boy Advance,,,0,amazon_individual_id
B00274S41O,Jet      ,#N/A,,,0,amazon_individual_id
B0027QAKU0,Double Dragon      ,#N/A,,,0,amazon_individual_id
B00005Q8K9,BackTrack      ,Game Boy Advance,,,0,amazon_individual_id
B000INN7CW,Play Action Football      ,Game Boy,,,0,amazon_individual_id
B000077W0H,worms armageddon (PC) (UK)      ,"Windows 98,  Windows 95",,,0,amazon_individual_id
B0000AHOON,SpongeBob SquarePants: The Battle for Bikini Bottom - GameCube      ,GameCube,,,0,amazon_individual_id
B00005MKZ3,Lady Sia      ,Game Boy Advance,,,0,amazon_individual_id
B00006IJHZ,Tom &amp; Jerry War of the Whiskers      ,"Windows XP,  Windows 98,  Windows Me,  Windows 2000",,,0,amazon_individual_id
B000CSUL2M,NFL Head Coach - PlayStation 2      ,PlayStation2,,,0,amazon_individual_id
B000CSWUXU,Enthusia Professional Racing (Konami Palace Selection) [Japan Import]      ,PlayStation2,,,0,amazon_individual_id
B000DIMLM4,MVP NCAA Baseball 06      ,PlayStation2,,,0,amazon_individual_id
B00002STQH,Adidas Power Soccer &#39;98 - PlayStation      ,PlayStation,,,0,amazon_individual_id
B0007KTBD0,Flat Out      ,Xbox,,,0,amazon_individual_id
B0007KTBFS,Robots - Nintendo DS      ,Nintendo DS,,,0,amazon_individual_id
B00077VZAU,Universal Soldier      ,Game Boy,,,0,amazon_individual_id
B00008DWT8,Lego Racers 2      ,Game Boy Advance,,,0,amazon_individual_id
B00008G3Y2,Jagged Alliance 2 / CD Rom      ,#N/A,,,0,amazon_individual_id
B00008G6GD,Mission Impossible: Operation Surma      ,Game Boy Advance,,,0,amazon_individual_id
B00004SVPE,F-15 Strike Eagle      ,Nintendo NES,,,0,amazon_individual_id
B00005RL3Y,Guilty Gear X - PlayStation 2 PS2      ,No Operating System,,,0,amazon_individual_id
B00004XP74,Lego Alpha Team      ,"Windows 98,  Windows Me,  Windows 95",,,0,amazon_individual_id
B00064B0JU,Outlaw Volleyball: Remixed - PlayStation 2      ,PlayStation2,,,0,amazon_individual_id
B00008DHLD,X2 Wolverine&#39;s Revenge - PlayStation 2      ,PlayStation2,,,0,amazon_individual_id
B000035XO6,Jordan vs. Bird - Sega Genesis      ,Sega Genesis,,,0,amazon_individual_id
B000035XOE,Nigel Mansell&#39;s World Championship Racin - Sega Genesis      ,Sega Genesis,,,0,amazon_individual_id
B00009WAVA,Resident Evil Code Veronica X - Gamecube      ,GameCube,,,0,amazon_individual_id
B0009PL352,The Lurking Horror      ,#N/A,,,0,amazon_individual_id
